file_name	val_mean_us	aro_mean_us	val_sd_us	aro_sd_us	val_n_us	aro_n_us	val_cilo_us	val_ciup_us	aro_cilo_us	aro_ciup_us	val_mean_ch	aro_mean_ch	val_sd_ch	aro_sd_ch	val_n_ch	aro_n_ch	val_cilo_ch	val_ciup_ch	aro_cilo_ch	aro_ciup_ch	val_diff	aro_diff	val_bf_10	val_bf_01	aro_bf_10	aro_bf_01	val_resid	aro_resid	black_px	white_px	keywords	source 
cup.png	6.677419355	3.540816327	1.344564665	2.051744881	93	98	6.404151649	3.947033623	6.404151649	3.947033623	6.353535354	5.336363636	1.172065431	1.720237197	99	110	6.12265746	5.657833364	6.12265746	5.657833364	0.323884001	1.79554731	0.52668821	1.898656512	9033.361273	0.000110701	-0.037685801	-1.469044629	19327	70673	coffee, espresso, hand, holding, tea, offer, coffee, offer, coffee, beverage, tea, service, waitress	Needpix
cute.png	6.28125	4.666666667	1.470432267	1.955648589	96	96	5.98710769	5.057870673	5.98710769	5.057870673	6.386138614	5.461538462	1.333943755	1.310030676	101	117	6.12598796	5.698914362	6.12598796	5.698914362	0.104888614	0.794871795	0.171886138	5.817804811	7.598140831	0.131611143	-0.473140228	-0.400136047	11234	78766	catwoman, teenage girl, victory, catgirl, peace sign, childish pose, child, girl	Pixabay
cutterknife.png	4.274725275	4.591397849	1.193183734	1.831111323	91	93	4.029573682	4.963550713	4.029573682	4.963550713	4.4	4.857142857	1.25032106	1.670394801	110	112	4.16634596	5.166498619	4.16634596	5.166498619	0.125274725	0.265745008	0.193402178	5.170572579	0.247448997	4.041236834	-0.086481056	-0.200466609	17884	72116	tool, sharp, useful, package opener, blade, paperwork, sharp	Pixabay
cyclist.png	7.073394495	5.479166667	1.324319686	2.03122554	109	96	6.824779296	5.885488934	6.824779296	5.885488934	6.77	5.862385321	1.398809017	1.635644	100	109	6.49583847	6.169445591	6.49583847	6.169445591	0.303394495	0.383218654	0.41823752	2.390985866	0.280364129	3.566790104	-0.143526837	0.230019583	32324	57676	speed, power, sports, bicycle, sports, bike, riding, outdoor sports, sports, bicycle	Pixabay
dance.png	6.787234043	5.418367347	1.268919958	1.655502972	94	98	6.530715719	5.74613419	6.530715719	5.74613419	6.707070707	5.767857143	1.214306935	1.362179909	99	112	6.467871922	6.020131757	6.467871922	6.020131757	0.080163335	0.349489796	0.169290364	5.907010764	0.365242962	2.737903546	-0.353861077	0.212220927	14166	75834	movement, balance, choreography, pirouette, expressive, joy, motion	Pixabay
dance2.png	7.25	5.5625	1.399247918	1.923880399	96	96	6.970097264	5.947349161	6.970097264	5.947349161	6.4	5.889830508	1.214391813	1.406844674	100	118	6.161983578	6.143666522	6.161983578	6.143666522	0.85	0.327330508	162.4873595	0.006154325	0.23946403	4.175992529	0.478907592	0.30086816	12918	77082	cylinder, artist, jump, tap-dance, magic trick, pantomime, entertainment	Pixabay
deadtree.png	4.847826087	3.305263158	1.657051417	1.968224625	92	95	4.509223586	3.701049633	4.509223586	3.701049633	4.621621622	5.140350877	1.651743179	1.950163111	111	114	4.31434528	5.498337339	4.31434528	5.498337339	0.226204465	1.835087719	0.230240914	4.343276714	7640.73682	0.000130877	0.219578326	-1.615432017	12242	77758	winter, forest, branches, veins, height, old, forest fire	Pixabay
deadtree2.png	6	4.103092784	1.824034759	2.143228367	108	97	5.655991381	4.529604212	5.655991381	4.529604212	4.616161616	5.093457944	1.549898421	1.993066805	99	107	4.310856748	5.471098004	4.310856748	5.471098004	1.383838384	0.99036516	1386.621696	0.000721177	19.12321826	0.052292453	1.378331234	-0.796270897	13030	76970	birds, winter, life, crows, branches, raven, crow	Cleanpng
deer.png	6.553191489	3.897959184	1.340975582	2.146633883	94	98	6.282106772	4.322963199	6.282106772	4.322963199	6.121212121	5.436363636	1.22284986	1.535675285	99	110	5.880330519	5.723343314	5.880330519	5.723343314	0.431979368	1.538404453	1.249451894	0.800350942	5615.550568	0.000178077	0.118022595	-1.157391556	21225	68775	animal, hunting, hooves, animal, female, antlers, roe	Pixabay
deer2.png	6.583333333	4.715789474	1.600438536	1.790418695	96	95	6.263184831	5.075821299	6.263184831	5.075821299	5.63	5.170940171	1.21151879	1.620401176	100	117	5.392546681	5.464554813	5.392546681	5.464554813	0.953333333	0.455150697	101.4785429	0.0098543	0.618929991	1.615691621	0.740047065	-0.218820705	30988	59012	calling, animal, crown, animal, male, antlers, stag, elk	Pixabay
delivery.png	6.108695652	3.715789474	1.208545777	1.888730058	92	95	5.86174096	4.09559054	5.86174096	4.09559054	5.723214286	5.079646018	1.295938363	1.500842578	112	113	5.483207552	5.356368224	5.483207552	5.356368224	0.385481366	1.363856544	1.25918604	0.794163823	470.0642824	0.002127369	0.153091479	-1.177291192	33499	56501	amazon, package, service, package, delivery man, mail man, postal service, parcel, worker, carry	Pixabay
demonstration2.png	5.935779817	4.402061856	1.535235712	1.668705797	109	97	5.647569245	4.734141304	5.647569245	4.734141304	6.060606061	5.724770642	1.427272136	1.63792755	99	109	5.779456583	6.032259604	5.779456583	6.032259604	0.124826244	1.322708787	0.182996642	5.464581141	1743.728334	0.000573484	-0.426362227	-0.784484608	10159	79841	communism, flag, rights, man, flag, pride, patriot, flag, protest, patriot	Pixabay
demonstration3.png	5.978723404	5.397959184	1.343872781	1.703482158	94	98	5.707053004	5.735225246	5.707053004	5.735225246	6.711340206	6.035714286	1.368992656	1.500321716	97	112	6.438904929	6.31357265	6.438904929	6.31357265	0.732616802	0.637755102	20.63235797	0.048467558	4.273486013	0.234001	-1.167516218	0.069965128	20542	69458	flag, man, protest, flag, waving, patriot, flag, protest, patriot	Wikimedia
depression.png	3.715789474	4.4	1.492271993	1.915224558	95	95	3.415711391	4.785128794	3.415711391	4.785128794	3.96	4.64957265	1.294276445	1.625848528	100	117	3.706326478	4.944174345	3.706326478	4.944174345	0.244210526	0.24957265	0.382113444	2.617023861	0.260532946	3.83828615	-0.11524192	-0.297441219	22529	67471	bad mood, brain fog, sadness, sadness, crying, sadness, despair, distress, desperation, woman, sitting	Pixabay
desperation2.png	3.869565217	4.926315789	1.658924525	1.869361623	92	95	3.530579965	5.302222095	3.530579965	5.302222095	4.080357143	4.657894737	1.87029117	1.601044722	112	114	3.733980736	4.951794427	3.733980736	4.951794427	0.210791925	0.268421053	0.203627886	4.910918732	0.290734027	3.43956987	-0.106489678	0.225088871	22582	67418	desperation, kneeling, hopelessness, kneeling, despair, despair, kneeling	Pixabay
dice.png	5.28440367	4.010309278	1.131139569	2.123748874	109	97	5.07205427	4.432944206	5.07205427	4.432944206	3.97	4.19047619	1.395917569	1.850650811	100	105	3.696405184	4.544455537	3.696405184	4.544455537	1.31440367	0.180166912	4693.529976	0.000213059	0.168749958	5.925927388	1.441322845	-0.478289953	34110	55890	gambling, luck, fairness, luck, game, game, playing	Pixabay
dispute.png	3.223404255	5.142857143	1.174589888	1.746867594	94	98	2.985955213	5.488712926	2.985955213	5.488712926	3.9	4.851851852	1.480513152	1.508944143	100	108	3.609824754	5.136435129	3.609824754	5.136435129	0.676595745	0.291005291	14.96661513	0.066815375	0.524608263	1.906184232	-0.535330556	0.353399551	25880	64120	turning away, arguing, quarrel, argument, angry, divorce, parting, breakup, fight, argument, couple, relationship	Svgsilh
doctor.png	5.989583333	3.885416667	1.670138927	1.95135468	96	96	5.655492105	4.275761728	5.655492105	4.275761728	6.01010101	5.168067227	1.173647285	1.3039661	99	119	5.778911517	5.402350299	5.778911517	5.402350299	0.020517677	1.28265056	0.206844278	4.834554809	1794.255616	0.000557334	-0.311703001	-1.047886616	34992	55008	medicine, illness, help, scientist, notepad, teacher, professor, scientist, therapist, teacher	Pixabay
dogball.png	7.217391304	4.936842105	1.753026187	2.147787215	92	95	6.859177283	5.368736474	6.859177283	5.368736474	5.339285714	4.763157895	1.679519298	1.776456808	112	114	5.028240103	5.089257534	5.028240103	5.089257534	1.87810559	0.173684211	83159.17975	1.20E-05	0.197695532	5.058283257	1.724399191	0.187731203	19552	70448	game, playing, animal, fetching, animal, catch, fetch	Pxhere
dog.png	7.074074074	4.072164948	1.705974678	2.122534956	108	97	6.752331306	4.494558301	6.752331306	4.494558301	5.28	4.185185185	1.164109752	1.675263395	100	108	5.051838681	4.501135878	5.051838681	4.501135878	1.794074074	0.113020237	62494.96782	1.60E-05	0.179263175	5.578390551	1.652517869	-0.414027416	17313	72687	dachshund, sausage dog, animal, small, dachshund, dachshund	Pixabay
dogcat.png	7.159574468	4.591836735	1.504853735	2.265094771	94	98	6.855360988	5.040294378	6.855360988	5.040294378	5.85	5.535714286	1.47281768	1.463850109	100	112	5.561333039	5.806818138	5.561333039	5.806818138	1.309574468	0.943877551	5895.710756	0.000169615	12.26871438	0.081508133	1.051200731	-0.508708401	15030	74970	interaction, friendship, curiosity, animals, sniffing, friendship, sniffing	Cleanpng
dogdefecate.png	3.458333333	4.479166667	1.758687709	2.147111483	96	96	3.106528985	4.908670524	3.106528985	4.908670524	3.484848485	3.647058824	1.452398694	1.989754415	99	119	3.198749482	4.004557211	3.198749482	4.004557211	0.026515152	0.832107843	0.159557495	6.267333278	3.352511221	0.298283864	0.19983245	0.237766821	20191	69809	dirt, poop, brown, poop, shit, animal	Pixabay
dog2.png	7.445652174	5.063157895	1.477777738	2.102736446	92	95	7.143682523	5.485993091	7.143682523	5.485993091	5.777777778	5.217391304	1.455465583	1.40039223	108	115	5.503280429	5.473337609	5.503280429	5.473337609	1.667874396	0.15423341	65826.36251	1.52E-05	0.164014526	6.097020936	1.424302101	0.107417196	17131	72869	climbing, begging, standing, animal, excitement, playfull, play	Pixabay
dog3.png	7.504587156	5.567010309	1.596430354	1.914349414	109	97	7.204888484	5.947973867	7.204888484	5.947973867	5.868686869	5.082568807	1.440283877	1.656236476	99	109	5.584974289	5.393494913	5.584974289	5.393494913	1.635900287	0.484441502	8400.009849	0.000119047	1.156437952	0.864724301	1.373696806	0.672600073	23055	66945	game, joy, jumping, running, animal, animal, playing, joy, active, play, puppy	Pixabay
dog4.png	6.606382979	3.824742268	1.815216952	1.979111276	94	97	6.239428069	4.218593708	6.239428069	4.218593708	5.41	4.954954955	1.429098748	1.397318129	100	111	5.129901792	5.21490021	5.129901792	5.21490021	1.196382979	1.130212687	105.4301498	0.009484953	233.8741216	0.004275804	1.028184179	-1.011616702	30873	59127	sad, waiting, tired, animal, sad, waiting, concerned, fearful, submissive	Pixabay
dog5.png	6.09375	4.989583333	1.747648796	1.900109646	96	96	5.744153854	5.369677441	5.744153854	5.369677441	5.288659794	4.652542373	1.098851322	1.681356385	97	118	5.069983775	4.955908345	5.069983775	4.955908345	0.805090206	0.33704096	10.32340227	0.09686729	0.449518158	2.224604238	0.661759237	0.290791193	24460	65540	aggression, curiosity, attentiveness, animal, guard, pit bull, mastiff	Pixabay
dog6.png	7.293478261	4.284210526	1.732292158	2.381949666	92	95	6.939501039	4.763192168	6.939501039	4.763192168	5.633928571	5.096491228	1.287469308	1.682651186	112	114	5.3954903	5.405371209	5.3954903	5.405371209	1.659549689	0.812280702	32338.93665	3.09E-05	2.501539691	0.399753801	1.445458287	-0.616532989	29809	60191	excitement, tail, animal, tail	Pixabay
dog7.png	6.71559633	5.195876289	2.073160689	1.829385002	109	97	6.326400833	5.559931572	6.326400833	5.559931572	5.051020408	4.733944954	1.349856418	1.703168082	98	109	4.783767384	5.053681554	4.783767384	5.053681554	1.664575922	0.461931335	1632.003498	0.000612744	1.076467164	0.928964704	1.56994749	0.46005429	23434	66566	playing, activity, animal, playing, poodle	Pixabay
dog8.png	7.287234043	3.918367347	1.463699396	2.264351569	94	98	6.991340111	4.366677847	6.991340111	4.366677847	5.806122449	5.107142857	1.37472144	1.520769974	98	112	5.533946492	5.388788222	5.533946492	5.388788222	1.481111594	1.18877551	14293.38148	7.00E-05	68.81795692	0.014531091	1.231730255	-0.987221571	21383	68617	watching, waiting, friend, animal, standing, waiting, hunting, alarmed	Cleanpng
dog9.png	7.875	4.833333333	1.355301481	2.642433753	96	96	7.603888221	5.361920461	7.603888221	5.361920461	5.910891089	5.420168067	1.28917811	1.607692305	101	119	5.659470797	5.709021507	5.659470797	5.709021507	1.964108911	0.586834734	222076.4451	4.50E-06	0.318097677	3.143688471	1.693255969	-0.214650077	32911	57089	puppy, cuteness, little, animal, cute, puppy, puppy, puppy	Cleanpng
dolphin.png	7.565217391	4.4	1.557007187	2.321958088	92	95	7.247057965	4.866918052	7.247057965	4.866918052	6.375	5.347826087	1.309184465	1.722113544	112	115	6.132540099	5.662572619	6.132540099	5.662572619	1.190217391	0.947826087	1085.437574	0.000921287	5.635083746	0.177459652	0.824248559	-0.6150752	15107	74893	jumping, sea, Willy, animal, ocean, flippers	Wikimedia
drunk.png	2.388888889	4.670103093	1.452251448	2.308145222	108	97	2.114997719	5.129433667	2.114997719	5.129433667	2.795918367	4.12037037	1.674300492	2.049470379	98	108	2.464429874	4.506895611	2.464429874	4.506895611	0.407029478	0.549732722	0.568623487	1.758632949	0.87284395	1.145680165	-0.039490445	0.213394847	14691	75309	helpless, hopeless, alcohol, lying, alcohol, passed out, homeless	Anna Lumaca
drunkard.png	2.170212766	5.701030928	1.043549545	2.102404122	94	97	1.959254165	6.11941816	1.959254165	6.11941816	3.28	4.410714286	1.747032115	2.006985869	100	112	2.937587997	4.78240644	2.937587997	4.78240644	1.109787234	1.290316642	333.2566839	0.00300069	63.95815869	0.015635222	-0.841457362	1.112245862	35402	54598	instability, alcohol, damage, alcohol, falling, bottle, partying, celebrating, drinking, drinking, alcohol	Pixabay
eagle.png	6.458333333	5.666666667	1.679076605	1.775071039	96	96	6.12245423	6.021748303	6.12245423	6.021748303	5.414141414	5.677966102	1.392473215	1.658345154	99	118	5.13984676	5.977180173	5.13984676	5.977180173	1.044191919	0.011299435	98.55169629	0.010146959	0.151937302	6.581662203	0.875144365	0.501411487	33920	56080	bird, predator, hunting, raptor, hunt, bird of prey, eagle of freedom, falcon, bird	Pixabay
eagle2.png	5.630434783	5.778947368	1.662233314	1.745382646	92	95	5.290773411	6.129922982	5.290773411	6.129922982	5.389380531	5.692982456	1.577937331	1.81501697	113	114	5.098443756	6.026160486	5.098443756	6.026160486	0.241054252	0.085964912	0.239693011	4.172003165	0.161767759	6.181701515	0.077081268	0.606861282	23223	66777	food, hunting, bird, fish, raptor, prey, fish, bird of prey & fish, prey, falcon, bird	Pixabay
eagle3.png	5.688073394	6.082474227	1.659413371	1.724034169	109	97	5.376550889	6.425564253	5.376550889	6.425564253	5.27	5.495412844	1.509933439	1.724678463	100	109	4.974058484	5.819187598	4.974058484	5.819187598	0.418073394	0.587061383	0.656893742	1.522316223	2.76476267	0.361694698	0.27856662	1.00026213	31018	58982	attack, aggression, flying, landing, raptor, attack, bird of prey, attack, falcon, bird	Pixabay
eiffeltour.png	6.72826087	4.103092784	1.468371759	2.26147323	92	97	6.42821324	4.553135435	6.42821324	4.553135435	6.292929293	5.818181818	1.205874441	1.868040322	99	110	6.055391573	6.16727229	6.055391573	6.16727229	0.435331577	1.715089035	1.006128137	0.993909188	776.5329588	0.001287775	0.086182564	-1.125946222	11192	78808	France, Paris, tower, spiky, landmark, Paris, Paris, famous landmark, sightseeing	Pixabay
elephant.png	6.802083333	4.635416667	1.606695148	1.952702805	96	96	6.480683271	5.026031404	6.480683271	5.026031404	5.83	5.423728814	1.214849203	1.549230742	100	118	5.591893932	5.703255447	5.591893932	5.703255447	0.972083333	0.788312147	121.0550264	0.008260706	16.39242926	0.061003771	0.717808457	-0.414186519	35787	54213	big, mammal, zoo, trunk, animal, tusks, trunk, afrika, animal	Pixabay
euphoria.png	7.673913043	5.642105263	1.223476363	1.983526783	92	95	7.42390743	6.04096882	7.42390743	6.04096882	6.794642857	5.973913043	1.336516872	1.489500502	112	115	6.547121017	6.246145452	6.547121017	6.246145452	0.879270186	0.33180778	153.3204116	0.006522289	0.229507689	4.357152495	0.427298472	0.342224459	13009	76991	joy, happiness, dance, agility, dance, jump, joy, dancer, joy, happiness, ecstasy	Needpix
execution.png	1.23853211	7.134020619	0.705784074	2.543901474	109	97	1.106034911	7.640267675	1.106034911	7.640267675	1.656565657	4.917431193	1.286996314	2.887163289	99	109	1.403048242	5.459439807	1.403048242	5.459439807	0.418033546	2.216589426	0.561231548	1.781795774	1690.243269	0.000591631	0.183007893	2.314731127	18612	71388	death, rope, sin, hanging, hanged, death, punishment, dead, clown, middle ages, hanging	Pixabay
execution2.png	1.106382979	7.193877551	0.474468239	2.715583753	94	98	1.010466923	7.731525824	1.010466923	7.731525824	2.29	4.441441441	1.695478241	2.745855338	100	111	1.957692371	4.952257163	1.957692371	4.952257163	1.183617021	2.75243611	710.0916486	0.001408269	21646.63118	4.62E-05	-7.12E-01	2.59E+00	2.30E+04	6.70E+04	killing, weapon, merciless, dying, murder, gun, death threat, danger to life, mortal danger	Anna Lumaca
execution3.png	1.294736842	6.6875	0.861390319	2.818407538	95	96	1.121521532	7.251288569	1.121521532	7.251288569	2	4.36440678	1.574801575	2.934222634	101	118	1.692876361	4.893826544	1.692876361	4.893826544	0.705263158	2.32309322	5.603307349	0.178466027	232.6004123	0.004299219	-0.174606196	2.119780119	37147	52853	beheading, brutal, blood, decapitation, gore, head, knife, dead, decapitated, beheaded	Anna Lumaca
exhausted.png	3.456521739	4.610526316	1.337646313	1.858246353	92	95	3.183186595	4.984197473	3.183186595	4.984197473	3.794642857	4.67826087	1.650216436	1.614342656	112	115	3.489024112	4.973310377	3.489024112	4.973310377	0.338121118	0.067734554	0.300053575	3.332738164	0.166683572	5.999391456	-0.175263717	-0.099965113	33444	56556	tired, burnout, office, desperation, work, tired, laptop, despair, tiredness, anger, frustration, work	Pixabay
falling.png	3.916666667	6.12371134	1.880171995	1.990905008	108	97	3.562070699	6.519909782	3.562070699	6.519909782	4.319587629	5.485981308	1.862717503	1.803374646	97	107	3.948899038	5.827679092	3.948899038	5.827679092	0.402920962	0.637730032	0.424412863	2.35619626	4.593684782	0.217690165	-0.347647338	1.045789629	12327	77673	slipping, injury, ice, acrobatics, trick, explosion	Pixabay
fallingcouple.png	4.095744681	5.806122449	2.027070289	1.672445973	94	98	3.685962592	6.137243773	3.685962592	6.137243773	5.316326531	5.486486486	1.808325185	1.793244215	98	111	4.958302989	5.820086485	4.958302989	5.820086485	1.22058185	0.319635962	122.4323328	0.008167777	0.354052672	2.824438506	-1.369582924	0.727970933	28459	61541	help, stability, man, woman, pushing, violence, dispute, physical attack, violence, harassment, push, assault, harm	Pixabay
falling2.png	4.387096774	5.53125	1.661797469	1.829311777	93	96	4.049355055	5.897181845	4.049355055	5.897181845	4.89	5.042372881	1.662995958	1.598044038	100	118	4.564058782	5.330706864	4.564058782	5.330706864	0.502903226	0.488877119	1.07635858	0.929058418	1.321867744	0.756505335	-0.564531646	0.655124804	17444	72556	climbing, slipping, surprise, pain, dance, jump, drunk, explosion	Pixabay
falling3.png	4.641304348	5.372340426	1.782586846	1.950925022	92	94	4.277049891	5.76672938	4.277049891	5.76672938	5.5	5.342105263	1.494638737	1.504147348	110	114	5.220689037	5.61821775	5.220689037	5.61821775	0.858695652	0.030235162	27.85599736	0.035898912	0.17108281	5.845122596	-1.045339326	0.359867616	31949	58051	breakdance, flexibility, slipping, pain, bending, contortion, explosion	Pixabay
falling4.png	3	6.06185567	1.346508118	2.244504553	108	97	2.74605177	6.508521484	2.74605177	6.508521484	3.757575758	4.824074074	1.498917358	1.908312871	99	108	3.462313332	5.183977344	3.462313332	5.183977344	0.757575758	1.237781596	24.41857936	0.040952423	152.4863215	0.006557965	-0.587121712	1.28503413	22892	67108	incident, injury, death, fear, explosion	Cleanpng
family.png	7.914893617	4.887755102	1.12316349	2.278915699	94	98	7.687840671	5.3389491	7.687840671	5.3389491	7.42	6.241071429	1.296303992	1.583959776	100	112	7.165929086	6.534419494	7.165929086	6.534419494	0.494893617	1.353316327	2.412890319	0.41444072	269.740478	0.003707267	-0.085240691	-0.533655474	27158	62842	mother, child, love, raising, mother, son, dancing, happiness, playing, child and mother, little boy, joy, parent, child, play	Pixabay
family2.png	7.791666667	4.364583333	1.344905919	2.108228449	96	96	7.522634395	4.786309107	7.522634395	4.786309107	7.059405941	6.093220339	1.475274769	1.622424524	101	118	6.771692388	6.385953276	6.771692388	6.385953276	0.732260726	1.728637006	22.26234596	0.044918896	1848.878578	0.000540868	0.22602766	-0.989570101	31967	58033	solidarity, coherence, parenthood, mother, father, daughter, parent, child	Pixabay
family3.png	7.945652174	4.452631579	1.557429062	2.258640247	92	95	7.627406542	4.906817169	7.627406542	4.906817169	7.433628319	5.730434783	1.266858503	1.713321075	113	115	7.200047605	6.043574336	7.200047605	6.043574336	0.512023855	1.277803204	4.64387917	0.215337213	111.469831	0.008971037	-0.070903482	-0.73649149	42394	47606	homosexual, adoption, joy, happiness, mother, father, baby, daddies, granddad, man, child	Pixabay
family4.png	7.770642202	4.824742268	1.344625981	2.076707677	109	97	7.518214891	5.2380158	7.518214891	5.2380158	7.52	6.027777778	1.445857894	1.805797172	100	108	7.23661706	6.368346831	7.23661706	6.368346831	0.250642202	1.20303551	0.270234936	3.70048379	60.91752257	0.016415638	-0.34998641	-0.499641487	24131	65869	fun, excursion, walking, carrying, mother, father, child, parent, child, joy	Pixabay
family5.png	7.989361702	5.265306122	1.14059672	2.236303192	94	98	7.758784544	5.708063429	7.758784544	5.708063429	7.52	6.285714286	1.410494576	1.601961475	100	112	7.243548143	6.582396251	7.243548143	6.582396251	0.469361702	1.020408163	1.137302613	0.879273457	18.2369082	0.054833856	-0.13126691	-0.176412393	26324	63676	playing, spending time, play, daughter, mother and daughter, parent, child, joy, play	Pixabay
family6.png	7.833333333	5.125	1.373942975	1.990768167	96	96	7.558492547	5.523229256	7.558492547	5.523229256	7.326732673	6.025423729	1.371925004	1.656181709	101	118	7.059174775	6.324247451	7.059174775	6.324247451	0.50660066	0.900423729	2.017397867	0.495688043	14.85498331	0.067317477	-0.054419159	-0.198312903	11931	78069	carrying, being together, running, play, running, daughter, father and daughter playing, parent, child, joy, running	Pixabay
family7.png	7.858695652	5.031578947	1.297347435	2.12108278	92	95	7.593595196	5.458103373	7.593595196	5.458103373	7.557522124	6.226086957	1.149052817	1.845149495	113	115	7.345662176	6.563320472	7.345662176	6.563320472	0.301173528	1.194508009	0.627766653	1.592948583	38.42967851	0.026021555	-0.307144982	-0.383015225	14357	75643	game, throwing, ball, ball, game, mother, children, mother and children playing ball, parent, child, joy, play, ball	Pixabay
family8.png	7.532110092	4.742268041	1.572735334	2.088053073	109	97	7.236859698	5.157799355	7.236859698	5.157799355	7.46	5.805555556	1.445438663	1.810965217	100	108	7.176699228	6.14709929	7.176699228	6.14709929	0.072110092	1.063287514	0.177636637	5.629469344	27.02745756	0.036999411	-0.516221938	-0.481027305	37001	52999	interaction, fun, game, mother, father, children, roof, parent, child, protection, love	Pixabay
family9.png	7.468085106	4.285714286	1.507701574	2.270383046	94	98	7.163295922	4.735218935	7.163295922	4.735218935	7.24	6.098214286	1.36418844	1.654694776	100	112	6.972623979	6.404662416	6.972623979	6.404662416	0.228085106	1.8125	0.280590387	3.563913976	3456.173969	0.000289337	-0.315159455	-1.070710885	24036	65964	children, walk, holding hands, mother, father, children, holding hands, parent, child, love	Pixabay
father.png	8.270833333	5.427083333	1.030882776	2.189663717	96	96	8.064617618	5.865099254	8.064617618	5.865099254	7.37	6.43697479	1.315448228	1.516232259	100	119	7.112176885	6.709395639	7.112176885	6.709395639	0.900833333	1.009891457	342.7076254	0.002917939	18.69496309	0.053490344	0.330946177	-0.083443259	30583	59417	care, trust, falling, holding, child, falling, trust, father and boy playing, child, play, happy, joy	Pixabay
father2.png	7.75	5.978947368	1.289219885	1.873550205	92	95	7.486560331	6.355695948	7.486560331	6.355695948	7.336283186	6.373913043	1.379768481	1.677826861	113	115	7.081884368	6.680565405	7.081884368	6.680565405	0.413716814	0.394965675	0.802693886	1.24580493	0.331003726	3.021114032	-0.149260316	0.497107429	15775	74225	throwing, trust, fun, throwing, play, child, father with baby playing, child, play, happy, joy	Pixabay
father3.png	7.935185185	5.288659794	1.178254278	1.848190347	108	97	7.71296923	5.65645742	7.71296923	5.65645742	7.54	6.224299065	1.274616203	1.700767924	100	107	7.290179815	6.546555248	7.290179815	6.546555248	0.395185185	0.935639272	0.989374109	1.010740013	27.95240039	0.035775103	-0.209542287	-0.12512107	20788	69212	playing, holding, flying, play, child, swinging, child, play, happy, joy	Pixabay
father4.png	8.063829787	5.306122449	1.085669217	2.303776206	94	98	7.84435649	5.762238485	7.84435649	5.762238485	7.42	6.625	1.342242959	1.40221832	100	112	7.156925214	6.884689695	7.156925214	6.884689695	0.643829787	1.318877551	10.10556868	0.098955342	161.4591271	0.006193518	0.063695479	-0.289936405	26352	63648	holding, game, interaction, play, child, swinging, child, play, happy, joy	Pixabay
father5.png	8	4.614583333	1.264911064	2.286665196	96	96	7.746969738	5.072003235	7.746969738	5.072003235	7.267326733	6.25210084	1.355662857	1.563451676	101	119	7.002940339	6.533005584	7.002940339	6.533005584	0.732673267	1.637517507	22.17365989	0.045098554	646.9491267	0.001545717	0.183828283	-0.811844498	19944	70056	love, hugging, carrying around, carrying, child, child, family	Pixabay
father6.png	8.043478261	4.315789474	1.333532395	2.169729652	92	95	7.770983757	4.752096204	7.770983757	4.752096204	7.194690265	5.947826087	1.163879037	1.990519099	113	115	6.98009669	6.311628454	6.98009669	6.311628454	0.848787995	1.632036613	201.0967555	0.004972731	536.1824554	0.001865037	0.314829349	-0.97222443	25951	64049	together, walking, child, holding hands, baby, walking, child, family	Pixabay
father7.png	8.018348624	4.855670103	1.326242614	2.397870977	109	97	7.769372432	5.332856478	7.769372432	5.332856478	7.69	5.853211009	1.211852243	1.938048312	100	109	7.452481325	6.217041792	7.452481325	6.217041792	0.328348624	0.997540906	0.679347791	1.472000076	6.512326432	0.153554956	-0.307120305	-0.389303606	45608	44392	interaction, care, love, devotion, affection, baby, baby, birth, daddy, child, family, love, affection	Pixabay
faucet.png	5.311827957	2.721649485	0.884387465	1.712346514	93	97	5.132086112	3.062413618	5.132086112	3.062413618	5.395833333	4.52293578	1.341477321	1.843890464	96	109	5.127486911	4.869090263	5.127486911	4.869090263	0.084005376	1.801286295	0.184123751	5.43112985	2371.864148	0.000421609	-0.249300817	-1.918184896	23834	66166	water, pipe, seal, water, tap, water	Cleanpng
fear.png	3.458333333	5.125	1.329160136	1.904288788	96	96	3.192450816	5.505930095	3.192450816	5.505930095	3.68	4.43220339	1.503396827	1.576964592	100	118	3.385339636	4.716734023	3.385339636	4.716734023	0.221666667	0.69279661	0.241050471	4.148508806	3.782545009	0.264372267	-0.03531401	0.526439587	34760	55240	doubt, frustration, hopelessness, capitulation, headache, despair, depression, desperation	Anna Lumaca
fencing.png	5.836956522	6.021276596	1.477130973	1.57929291	92	94	5.535119031	6.340538316	5.535119031	6.340538316	6.160714286	5.330434783	1.442929774	1.491036018	112	115	5.893484862	5.602947833	5.893484862	5.602947833	0.323757764	0.690841813	0.534324305	1.871522575	29.57100122	0.033816914	-0.645810231	1.014112663	9022	80978	sports, sword, duel, sport, duell, fight, sports	Pixabay
ferriswheel.png	6.724770642	6	1.400208712	1.825741858	109	97	6.461908757	6.363330283	6.461908757	6.363330283	6.34	5.833333333	1.37965008	1.785193516	100	108	6.069593553	6.170016586	6.069593553	6.170016586	0.384770642	0.166666667	0.577815009	1.73065771	0.197132753	5.072723768	0.025974816	0.764068603	26168	63832	amusement park, cabins, construction, amusement park, amusement park, amusement, entertainment	Pixabay
